Label,HOA,Precinct,Type,Longitude,Latitude,Status
512,Val de Vie 1,VDV I: Phase 1,Single residential,18.98079745,-33.81657956,Transferred
76,Val de Vie 1,VDV I: Phase 1,Single residential,18.98119644,-33.81681179,Transferred
123,Val de Vie 1,VDV I: Phase 1,Single residential,18.98371002,-33.81775289,Transferred
116,Val de Vie 1,VDV I: Phase 1,Single residential,18.98443326,-33.81805396,Transferred
89,Val de Vie 1,VDV I: Phase 1,Single residential,18.98495236,-33.81756574,Transferred
56,Val de Vie 1,VDV I: Phase 1,Single residential,18.98201589,-33.81695347,Transferred
64,Val de Vie 1,VDV I: Phase 1,Single residential,18.98042798,-33.81576786,Transferred
1704,Val de Vie 1,VDV I: North Pointe,Single residential,18.97510334,-33.79270376,Pending
1703,Val de Vie 1,VDV I: North Pointe,Single residential,18.97501791,-33.79255246,Pending
60,Val de Vie 1,VDV I: Phase 1,Single residential,18.96870997,-33.79412837,Transferred
1706,Val de Vie 1,VDV I: North Pointe,Single residential,18.97504924,-33.79304203,Pending
1707,Val de Vie 1,VDV I: North Pointe,Single residential,18.97528785,-33.79308809,Pending
1699,Val de Vie 1,VDV I: North Pointe,Single residential,18.97431137,-33.79253268,Transferred
59,Val de Vie 1,VDV I: Phase 1,Single residential,18.96835228,-33.79399775,Transferred
1700,Val de Vie 1,VDV I: North Pointe,Single residential,18.97449794,-33.79248713,Pending
536,Val de Vie 1,VDV I: Phase 1,Single residential,18.97629669,-33.80496387,Transferred
1701,Val de Vie 1,VDV I: North Pointe,Single residential,18.9746845,-33.79244158,Transferred
565,Val de Vie 1,VDV I: Phase 1,Single residential,18.97860323,-33.80421241,Transferred
1702,Val de Vie 1,VDV I: North Pointe,Single residential,18.97491993,-33.79238143,Unreleased
770,Val de Vie 1,VDV I: Phase 1,Single residential,18.97743863,-33.80753854,Transferred
1684,Val de Vie 1,VDV I: River Farm,Single residential,18.96985933,-33.7922824,Pending
556,Val de Vie 1,VDV I: Phase 1,Single residential,18.97653526,-33.80432291,Transferred
1683,Val de Vie 1,VDV I: River Farm,Single residential,18.96988236,-33.79207701,Reserved
584,Val de Vie 1,VDV I: Phase 1,Single residential,18.9788261,-33.80686619,Transferred
1682,Val de Vie 1,VDV I: River Farm,Single residential,18.96990693,-33.79188009,Pending
523,Val de Vie 1,VDV I: Phase 1,Single residential,18.9791236,-33.80381978,Transferred
1688,Val de Vie 1,VDV I: River Farm,Single residential,18.96946326,-33.79156392,Sold
552,Val de Vie 1,VDV I: Phase 1,Single residential,18.97714522,-33.80400176,Transferred
1687,Val de Vie 1,VDV I: River Farm,Single residential,18.9693931,-33.79179275,Transferred
564,Val de Vie 1,VDV I: Phase 1,Single residential,18.9783931,-33.80434659,Transferred
1668,Val de Vie 1,VDV I: River Farm,Single residential,18.96922994,-33.79265601,Pending
741,Val de Vie 1,VDV I: Phase 1,Single residential,18.97650957,-33.80735253,
1679,Val de Vie 1,VDV I: River Farm,Single residential,18.96998936,-33.79128895,Transferred
740,Val de Vie 1,VDV I: Phase 1,Single residential,18.9764509,-33.80713251,
1680,Val de Vie 1,VDV I: River Farm,Single residential,18.96995608,-33.79148626,Transferred
780,Val de Vie 1,VDV I: Phase 1,Single residential,18.97658422,-33.80775555,Transferred
1681,Val de Vie 1,VDV I: River Farm,Single residential,18.9699315,-33.79168318,Reserved
772,Val de Vie 1,VDV I: Phase 1,Single residential,18.97792831,-33.80734854,Transferred
502,Val de Vie 1,VDV I: Phase 1,Single residential,18.97629462,-33.80123658,Transferred
551,Val de Vie 1,VDV I: Phase 1,Single residential,18.97694118,-33.80383984,Transferred
460,Val de Vie 1,VDV I: Phase 1,Single residential,18.97608563,-33.80009932,Transferred
781,Val de Vie 1,VDV I: Phase 1,Single residential,18.97694671,-33.80774742,Transferred
439,Val de Vie 1,VDV I: Phase 1,Single residential,18.97667613,-33.79814114,Transferred
1388,Val de Vie 2,VDV II: The Reserve,Single residential,18.97779198,-33.81246911,Transferred
481,Val de Vie 1,VDV I: Phase 1,Single residential,18.97730978,-33.80067105,Transferred
779,Val de Vie 1,VDV I: Phase 1,Single residential,18.97625862,-33.8059029,Transferred
442,Val de Vie 1,VDV I: Phase 1,Single residential,18.97737476,-33.798417,Transferred
567,Val de Vie 1,VDV I: Phase 1,Single residential,18.97859133,-33.8037903,Transferred
1686,Val de Vie 1,VDV I: River Farm,Single residential,18.96936631,-33.79200601,Transferred
547,Val de Vie 1,VDV I: Phase 1,Single residential,18.97592259,-33.80357808,Transferred
1685,Val de Vie 1,VDV I: River Farm,Single residential,18.96933623,-33.79222798,Transferred
537,Val de Vie 1,VDV I: Phase 1,Single residential,18.97607185,-33.8048529,Transferred
885,Val de Vie 1,VDV I: The Vines II,Single residential,18.97634894,-33.79617627,Transferred
604,Val de Vie 1,VDV I: Phase 1,Single residential,18.9776783,-33.80606341,Transferred
882,Val de Vie 1,VDV I: The Vines II,Single residential,18.97633855,-33.79577704,Transferred
583,Val de Vie 1,VDV I: Phase 1,Single residential,18.97890583,-33.80664426,Available
1666,Val de Vie 1,VDV I: River Farm,Single residential,18.97027569,-33.79272782,Transferred
534,Val de Vie 1,VDV I: Phase 1,Single residential,18.9767893,-33.8051231,Transferred
578,Val de Vie 1,VDV I: Phase 1,Single residential,18.97844199,-33.80557759,Transferred
532,Val de Vie 1,VDV I: Phase 1,Single residential,18.9772937,-33.80501972,Transferred
562,Val de Vie 1,VDV I: Phase 1,Single residential,18.97786921,-33.80445257,Transferred
568,Val de Vie 1,VDV I: Phase 1,Single residential,18.97856057,-33.80358454,Transferred
548,Val de Vie 1,VDV I: Phase 1,Single residential,18.97603151,-33.80379763,Transferred
550,Val de Vie 1,VDV I: Phase 1,Single residential,18.97664971,-33.8039218,Transferred
769,Val de Vie 1,VDV I: Phase 1,Single residential,18.97719378,-33.80763351,Transferred
739,Val de Vie 1,VDV I: Phase 1,Single residential,18.9763923,-33.80691249,Available
554,Val de Vie 1,VDV I: Phase 1,Single residential,18.97708065,-33.8043319,Transferred
580,Val de Vie 1,VDV I: Phase 1,Single residential,18.97887982,-33.80585049,Transferred
575,Val de Vie 1,VDV I: Phase 1,Single residential,18.97749206,-33.80568183,Transferred
563,Val de Vie 1,VDV I: Phase 1,Single residential,18.97813058,-33.80439608,Transferred
522,Val de Vie 1,VDV I: Phase 1,Single residential,18.97909112,-33.80360248,Transferred
559,Val de Vie 1,VDV I: Phase 1,Single residential,18.97693676,-33.80467238,Transferred
533,Val de Vie 1,VDV I: Phase 1,Single residential,18.97704446,-33.80506977,Transferred
1435,Val de Vie 2,VDV II: The Reserve,Single residential,18.98179242,-33.81264673,Pending
1164,Val de Vie 2,VDV II: La Vue,Single residential,18.97053292,-33.8132538,Transferred
1421,Val de Vie 2,VDV II: The Reserve,Single residential,18.97923673,-33.81085071,Transferred
1431,Val de Vie 2,VDV II: The Reserve,Single residential,18.98136664,-33.81157862,Transferred
1432,Val de Vie 2,VDV II: The Reserve,Single residential,18.98174724,-33.81162975,Transferred
1433,Val de Vie 2,VDV II: The Reserve,Single residential,18.98167516,-33.81218266,Pending
1439,Val de Vie 2,VDV II: The Reserve,Single residential,18.97973371,-33.81272302,Transferred
1395,Val de Vie 2,VDV II: The Reserve,Single residential,18.9786427,-33.81248093,Transferred
1447,Val de Vie 2,VDV II: The Reserve,Single residential,18.97611007,-33.81207818,Transferred
1440,Val de Vie 2,VDV II: The Reserve,Single residential,18.97929346,-33.81259018,Transferred
1387,Val de Vie 2,VDV II: The Reserve,Single residential,18.97797608,-33.81187008,Transferred
1391,Val de Vie 2,VDV II: The Reserve,Single residential,18.98129515,-33.80978821,Transferred
1390,Val de Vie 2,VDV II: The Reserve,Single residential,18.98113073,-33.8093121,Pending
1422,Val de Vie 2,VDV II: The Reserve,Single residential,18.9785147,-33.81111274,Bankable
539,Val de Vie 1,VDV I: Phase 1,Single residential,18.97550755,-33.80458129,Transferred
542,Val de Vie 1,VDV I: Phase 1,Single residential,18.97563825,-33.80386953,Transferred
1430,Val de Vie 2,VDV II: The Reserve,Single residential,18.98100367,-33.81163298,Transferred
1419,Val de Vie 2,VDV II: The Reserve,Single residential,18.98050142,-33.81064936,Transferred
1436,Val de Vie 2,VDV II: The Reserve,Single residential,18.98200026,-33.81319168,Transferred
1445,Val de Vie 2,VDV II: The Reserve,Single residential,18.9772837,-33.81168419,Transferred
1423,Val de Vie 2,VDV II: The Reserve,Single residential,18.97749335,-33.81074458,Transferred
1417,Val de Vie 2,VDV II: The Reserve,Single residential,18.98138934,-33.81041281,Pending
1428,Val de Vie 2,VDV II: The Reserve,Single residential,18.98028117,-33.81175885,Transferred
1420,Val de Vie 2,VDV II: The Reserve,Single residential,18.98005829,-33.81074686,Transferred
1411,Val de Vie 2,VDV II: The Reserve,Single residential,18.9791195,-33.8100874,Transferred
1429,Val de Vie 2,VDV II: The Reserve,Single residential,18.98064357,-33.81169837,Transferred
1418,Val de Vie 2,VDV II: The Reserve,Single residential,18.9809569,-33.81054416,Bankable
1412,Val de Vie 2,VDV II: The Reserve,Single residential,18.97961308,-33.80994828,Transferred
1446,Val de Vie 2,VDV II: The Reserve,Single residential,18.97707362,-33.8123514,Transferred
1452,Val de Vie 2,VDV II: DEVCO,To be transferred to HOA,18.97939761,-33.81182493,Transferred
1434,Val de Vie 2,VDV II: The Reserve,Single residential,18.98100936,-33.81231449,Transferred
1438,Val de Vie 2,VDV II: The Reserve,Single residential,18.98018894,-33.81301463,Transferred
1410,Val de Vie 2,VDV II: The Reserve,Single residential,18.97852794,-33.81023264,Transferred
1415,Val de Vie 2,VDV II: The Reserve,Single residential,18.98083239,-33.80956207,Transferred
1413,Val de Vie 2,VDV II: The Reserve,Single residential,18.98005084,-33.80982493,Transferred
1414,Val de Vie 2,VDV II: The Reserve,Single residential,18.98045488,-33.80971106,Transferred
1449,Val de Vie 2,VDV II: The Reserve,Single residential,18.9762748,-33.81146753,Transferred
1437,Val de Vie 2,VDV II: The Reserve,Single residential,18.98097549,-33.81320847,Transferred
251,Val de Vie 1,VDV I: Phase 1,Single residential,18.97211868,-33.8017182,Transferred
253,Val de Vie 1,VDV I: Phase 1,Single residential,18.97172127,-33.80184749,Transferred
798,Val de Vie 1,VDV I: Phase 1,Single residential,18.97467829,-33.80225917,Transferred
1569,Val de Vie 2,VDV II: La Vue II,Single residential,18.98092714,-33.81431859,Transferred
334,Val de Vie 1,VDV I: Phase 1,Single residential,18.98138575,-33.82316991,Transferred
513,Val de Vie 1,VDV I: Phase 1,Single residential,18.98405258,-33.82209958,Transferred
324,Val de Vie 1,VDV I: Phase 1,Single residential,18.98380613,-33.82245938,Transferred
203,Val de Vie 1,VDV I: Phase 1,Single residential,18.98133204,-33.81940933,Transferred
206,Val de Vie 1,VDV I: Phase 1,Single residential,18.98038664,-33.8191441,Transferred
199,Val de Vie 1,VDV I: Phase 1,Single residential,18.98304317,-33.81972189,Transferred
173,Val de Vie 1,VDV I: Phase 1,Single residential,18.98094002,-33.81982971,Transferred
169,Val de Vie 1,VDV I: Phase 1,Single residential,18.98213807,-33.81994541,Transferred
201,Val de Vie 1,VDV I: Phase 1,Single residential,18.98205483,-33.81950503,Transferred
191,Val de Vie 1,VDV I: Phase 1,Single residential,18.98071068,-33.81841533,Transferred
164,Val de Vie 1,VDV I: Phase 1,Single residential,18.98365856,-33.82039294,Transferred
318,Val de Vie 1,VDV I: Phase 1,Single residential,18.98274835,-33.82153,Transferred
321,Val de Vie 1,VDV I: Phase 1,Single residential,18.98363775,-33.82186842,Transferred
162,Val de Vie 1,VDV I: Phase 1,Single residential,18.98435735,-33.82048185,Transferred
196,Val de Vie 1,VDV I: Phase 1,Single residential,18.98224785,-33.81895202,Transferred
195,Val de Vie 1,VDV I: Phase 1,Single residential,18.98192091,-33.81881732,Transferred
335,Val de Vie 1,VDV I: Phase 1,Single residential,18.98151168,-33.82290755,Transferred
325,Val de Vie 1,VDV I: Phase 1,Single residential,18.98346149,-33.82255986,Transferred
170,Val de Vie 1,VDV I: Phase 1,Single residential,18.98182565,-33.81992234,Transferred
156,Val de Vie 1,VDV I: Phase 1,Single residential,18.98298372,-33.81892347,Transferred
153,Val de Vie 1,VDV I: Phase 1,Single residential,18.98239692,-33.81844189,Transferred
157,Val de Vie 1,VDV I: Phase 1,Single residential,18.98320475,-33.81915973,Transferred
319,Val de Vie 1,VDV I: Phase 1,Single residential,18.98305323,-33.82163048,Transferred
320,Val de Vie 1,VDV I: Phase 1,Single residential,18.98334283,-33.82175399,Transferred
127,Val de Vie 1,VDV I: Phase 1,Single residential,18.98429665,-33.81826968,Transferred
161,Val de Vie 1,VDV I: Phase 1,Single residential,18.98414171,-33.8201817,Transferred
130,Val de Vie 1,VDV I: Phase 1,Single residential,18.98473192,-33.81871279,Transferred
167,Val de Vie 1,VDV I: Phase 1,Single residential,18.98265783,-33.82003928,Transferred
329,Val de Vie 1,VDV I: Phase 1,Single residential,18.9823463,-33.82306395,Transferred
328,Val de Vie 1,VDV I: Phase 1,Single residential,18.98261304,-33.82292737,Transferred
336,Val de Vie 1,VDV I: Phase 1,Single residential,18.98163427,-33.82265524,Transferred
338,Val de Vie 1,VDV I: Phase 1,Single residential,18.98183781,-33.82213862,Transferred
284,Val de Vie 1,VDV I: Phase 1,Single residential,18.97745336,-33.8213645,Transferred
227,Val de Vie 1,VDV I: Phase 1,Single residential,18.9766516,-33.81832346,Transferred
230,Val de Vie 1,VDV I: Phase 1,Single residential,18.97659376,-33.81911642,Transferred
207,Val de Vie 1,VDV I: Phase 1,Single residential,18.98008013,-33.81903825,Transferred
208,Val de Vie 1,VDV I: Phase 1,Single residential,18.97971693,-33.81894586,Transferred
298,Val de Vie 1,VDV I: Phase 1,Single residential,18.97908553,-33.82181931,Transferred
234,Val de Vie 1,VDV I: Phase 1,Single residential,18.97651993,-33.82022808,Transferred
291,Val de Vie 1,VDV I: Phase 1,Single residential,18.9794939,-33.82052726,Transferred
290,Val de Vie 1,VDV I: Phase 1,Single residential,18.97924765,-33.82070206,Transferred
285,Val de Vie 1,VDV I: Phase 1,Single residential,18.97786745,-33.82138958,Transferred
264,Val de Vie 1,VDV I: Phase 1,Single residential,18.97687756,-33.82248736,Transferred
307,Val de Vie 1,VDV I: Phase 1,Single residential,18.97773613,-33.82308535,Transferred
294,Val de Vie 1,VDV I: Phase 1,Single residential,18.97992345,-33.82090873,Transferred
247,Val de Vie 1,VDV I: Phase 1,Single residential,18.97597102,-33.81963236,Transferred
244,Val de Vie 1,VDV I: Phase 1,Single residential,18.97603832,-33.81890182,Transferred
228,Val de Vie 1,VDV I: Phase 1,Single residential,18.97664404,-33.81858234,Transferred
112,Val de Vie 1,VDV I: Phase 1,Single residential,18.98502713,-33.81863733,Transferred
155,Val de Vie 1,VDV I: Phase 1,Single residential,18.98279063,-33.81869169,Transferred
205,Val de Vie 1,VDV I: Phase 1,Single residential,18.9806669,-33.81926634,Transferred
327,Val de Vie 1,VDV I: Phase 1,Single residential,18.98288258,-33.82279259,Transferred
326,Val de Vie 1,VDV I: Phase 1,Single residential,18.98317102,-33.82267708,Transferred
637,Val de Vie 1,VDV I: Phase 1,Single residential,18.98220951,-33.82262195,Transferred
114,Val de Vie 1,VDV I: Phase 1,Single residential,18.98472644,-33.81837119,Transferred
113,Val de Vie 1,VDV I: Phase 1,Single residential,18.98489354,-33.81849727,Transferred
202,Val de Vie 1,VDV I: Phase 1,Single residential,18.9816632,-33.8194546,Transferred
293,Val de Vie 1,VDV I: Phase 1,Single residential,18.98017953,-33.82070228,Transferred
300,Val de Vie 1,VDV I: Phase 1,Single residential,18.97890753,-33.82236163,Transferred
299,Val de Vie 1,VDV I: Phase 1,Single residential,18.97898675,-33.82208071,Transferred
246,Val de Vie 1,VDV I: Phase 1,Single residential,18.97599345,-33.81938885,Transferred
248,Val de Vie 1,VDV I: Phase 1,Single residential,18.97595013,-33.81987671,Transferred
165,Val de Vie 1,VDV I: Phase 1,Single residential,18.98342352,-33.82020848,Transferred
181,Val de Vie 1,VDV I: Phase 1,Single residential,18.97882036,-33.81847831,Transferred
249,Val de Vie 1,VDV I: Phase 1,Single residential,18.97596966,-33.8201664,Transferred
141,Val de Vie 1,VDV I: Phase 1,Single residential,18.97880965,-33.81670151,Transferred
185,Val de Vie 1,VDV I: Phase 1,Single residential,18.9786944,-33.81743087,Transferred
225,Val de Vie 1,VDV I: Phase 1,Single residential,18.9763395,-33.81779426,Transferred
186,Val de Vie 1,VDV I: Phase 1,Single residential,18.97920385,-33.81771274,Transferred
66,Val de Vie 1,VDV I: Phase 1,Single residential,18.98022583,-33.81553413,Transferred
1563,Val de Vie 2,VDV II: La Vue II,Single residential,18.97881077,-33.81459234,Transferred
1551,Val de Vie 2,VDV II: La Vue II,Single residential,18.977509,-33.8149753,Transferred
1550,Val de Vie 2,VDV II: La Vue II,Single residential,18.97718401,-33.81507909,Transferred
581,Val de Vie 1,VDV I: Phase 1,Single residential,18.97763296,-33.81547516,Transferred
577,Val de Vie 1,VDV I: Phase 1,Single residential,18.9761865,-33.81577325,Transferred
139,Val de Vie 1,VDV I: Phase 1,Single residential,18.97810249,-33.81696306,Transferred
580,Val de Vie 1,VDV I: Phase 1,Single residential,18.97732045,-33.81554708,Transferred
579,Val de Vie 1,VDV I: Phase 1,Single residential,18.97700576,-33.815628,Transferred
1566,Val de Vie 2,VDV II: La Vue II,Single residential,18.97989619,-33.8146434,Transferred
1565,Val de Vie 2,VDV II: La Vue II,Single residential,18.97954885,-33.81462328,Transferred
1165,Val de Vie 2,VDV II: La Vue,Single residential,18.97082677,-33.81313984,Transferred
347,Val de Vie 1,VDV I: Phase 1,Single residential,18.96906049,-33.81073454,Transferred
394,Val de Vie 1,VDV I: Phase 1,Single residential,18.96878382,-33.81252909,Transferred
393,Val de Vie 1,VDV I: Phase 1,Single residential,18.96893882,-33.81255511,Transferred
348,Val de Vie 1,VDV I: Phase 1,Single residential,18.96902303,-33.81084818,Transferred
356,Val de Vie 1,VDV I: Phase 1,Single residential,18.97008186,-33.81128282,Transferred
389,Val de Vie 1,VDV I: Phase 1,Single residential,18.96872115,-33.81218982,Transferred
386,Val de Vie 1,VDV I: Phase 1,Single residential,18.96879651,-33.8119453,Transferred
392,Val de Vie 1,VDV I: Phase 1,Single residential,18.96921636,-33.81229453,Transferred
1010,Val de Vie 2,VDV II: Le Domaine,Single residential,18.96413006,-33.80631624,Transferred
1011,Val de Vie 2,VDV II: Le Domaine,Single residential,18.96387111,-33.80653669,Transferred
1057,Val de Vie 2,VDV II: Le Domaine,Single residential,18.96339595,-33.8064201,Transferred
1049,Val de Vie 2,VDV II: Le Domaine,Single residential,18.96310857,-33.80788952,Transferred
1067,Val de Vie 2,VDV II: DEVCO,To be transferred to HOA,18.96361162,-33.80759665,Transferred
1053,Val de Vie 2,VDV II: Le Domaine,Single residential,18.96300239,-33.80717182,Transferred
1014,Val de Vie 2,VDV II: Le Domaine,Single residential,18.96349803,-33.80711962,Transferred
1142,Val de Vie 2,VDV II: Le Dom Vines,Single residential,18.96402564,-33.80701591,Transferred
1054,Val de Vie 2,VDV II: Le Domaine,Single residential,18.96306295,-33.80697537,Transferred
1058,Val de Vie 2,VDV II: Le Domaine,Single residential,18.96354386,-33.80625915,Transferred
1051,Val de Vie 2,VDV II: Le Domaine,Single residential,18.96288042,-33.80756674,Transferred
1015,Val de Vie 2,VDV II: Le Domaine,Single residential,18.96343132,-33.80733598,Transferred
1012,Val de Vie 2,VDV II: Le Domaine,Single residential,18.96370439,-33.80671264,Transferred
1009,Val de Vie 2,VDV II: Le Domaine,Single residential,18.96425606,-33.80615685,Transferred
1141,Val de Vie 2,VDV II: Le Dom Vines,Single residential,18.96397056,-33.80719455,Transferred
1066,Val de Vie 2,VDV II: DEVCO,To be transferred to HOA,18.96397029,-33.80639508,Transferred
1045,Val de Vie 2,VDV II: Le Domaine,Single residential,18.964154,-33.8081135,Transferred
1139,Val de Vie 2,VDV II: Le Dom Vines,Single residential,18.96425795,-33.80744695,Transferred
79,Val de Vie 1,VDV I: Phase 1,Single residential,18.96314872,-33.81041004,Transferred
81,Val de Vie 1,VDV I: Phase 1,Single residential,18.96283494,-33.81034264,Transferred
91,Val de Vie 1,VDV I: Phase 1,Single residential,18.96224431,-33.81026892,Transferred
80,Val de Vie 1,VDV I: Phase 1,Single residential,18.96299183,-33.81037634,Transferred
85,Val de Vie 1,VDV I: Phase 1,Single residential,18.96221804,-33.80999251,Transferred
107,Val de Vie 1,VDV I: Phase 1,Single residential,18.96382403,-33.81120108,Transferred
74,Val de Vie 1,VDV I: Phase 1,Single residential,18.96406316,-33.81060646,Transferred
76,Val de Vie 1,VDV I: Phase 1,Single residential,18.96374937,-33.81053906,Transferred
203,Val de Vie 1,VDV I: Phase 1,Single residential,18.96435801,-33.8109886,Transferred
72,Val de Vie 1,VDV I: Phase 1,Single residential,18.96392692,-33.81030955,Transferred
84,Val de Vie 1,VDV I: Phase 1,Single residential,18.96237434,-33.81002431,Transferred
103,Val de Vie 1,VDV I: Phase 1,Single residential,18.96370839,-33.81085259,Transferred
102,Val de Vie 1,VDV I: Phase 1,Single residential,18.96355152,-33.81081889,Transferred
75,Val de Vie 1,VDV I: Phase 1,Single residential,18.96390626,-33.81057276,Transferred
52,Val de Vie 1,VDV I: Phase 1,Single residential,18.96416326,-33.80974943,Transferred
51,Val de Vie 1,VDV I: Phase 1,Single residential,18.96401461,-33.8097175,Transferred
66,Val de Vie 1,VDV I: Phase 1,Single residential,18.96296464,-33.81010286,Transferred
94,Val de Vie 1,VDV I: Phase 1,Single residential,18.96212252,-33.810664,Transferred
83,Val de Vie 1,VDV I: Phase 1,Single residential,18.96260975,-33.81035746,Transferred
67,Val de Vie 1,VDV I: Phase 1,Single residential,18.96312153,-33.81013656,Transferred
95,Val de Vie 1,VDV I: Phase 1,Single residential,18.96255409,-33.81053803,Transferred
82,Val de Vie 1,VDV I: Phase 1,Single residential,18.96264266,-33.81024284,Transferred
93,Val de Vie 1,VDV I: Phase 1,Single residential,18.96217093,-33.81050695,Transferred
92,Val de Vie 1,VDV I: Phase 1,Single residential,18.96220885,-33.81038395,Transferred
68,Val de Vie 1,VDV I: Phase 1,Single residential,18.96327842,-33.81017026,Transferred
69,Val de Vie 1,VDV I: Phase 1,Single residential,18.96343532,-33.81020396,Transferred
101,Val de Vie 1,VDV I: Phase 1,Single residential,18.96339462,-33.81078519,Transferred
109,Val de Vie 1,VDV I: Phase 1,Single residential,18.96347514,-33.81106664,Transferred
106,Val de Vie 1,VDV I: Phase 1,Single residential,18.96385949,-33.81108605,Transferred
108,Val de Vie 1,VDV I: Phase 1,Single residential,18.96363204,-33.81110034,Transferred
117,Val de Vie 1,VDV I: Phase 1,Single residential,18.9625315,-33.81117836,Transferred
96,Val de Vie 1,VDV I: Phase 1,Single residential,18.96251663,-33.81065168,Transferred
97,Val de Vie 1,VDV I: Phase 1,Single residential,18.96274175,-33.81064495,Transferred
104,Val de Vie 1,VDV I: Phase 1,Single residential,18.96393459,-33.81083456,Transferred
105,Val de Vie 1,VDV I: Phase 1,Single residential,18.96390168,-33.81094918,Transferred
116,Val de Vie 1,VDV I: Phase 1,Single residential,18.96244019,-33.8109075,Transferred
115,Val de Vie 1,VDV I: Phase 1,Single residential,18.9624731,-33.81079288,Transferred
114,Val de Vie 1,VDV I: Phase 1,Single residential,18.96266537,-33.8108927,Transferred
110,Val de Vie 1,VDV I: Phase 1,Single residential,18.96331825,-33.81103294,Transferred
64,Val de Vie 1,VDV I: Phase 1,Single residential,18.96265148,-33.81003736,Transferred
70,Val de Vie 1,VDV I: Phase 1,Single residential,18.96361313,-33.81024215,Transferred
71,Val de Vie 1,VDV I: Phase 1,Single residential,18.96377002,-33.81027585,Transferred
55,Val de Vie 1,VDV I: Phase 1,Single residential,18.96402895,-33.8099847,Transferred
112,Val de Vie 1,VDV I: Phase 1,Single residential,18.96297916,-33.8109601,Transferred
111,Val de Vie 1,VDV I: HOA I,HOA property,18.96313606,-33.8109938,Transferred
77,Val de Vie 1,VDV I: Phase 1,Single residential,18.96359247,-33.81050536,Transferred
98,Val de Vie 1,VDV I: Phase 1,Single residential,18.96289864,-33.81067866,Transferred
78,Val de Vie 1,VDV I: Phase 1,Single residential,18.96343565,-33.81047167,Transferred
65,Val de Vie 1,VDV I: Phase 1,Single residential,18.96280774,-33.81006915,Transferred
658,Val de Vie 1,VDV I: The Vines,Single residential,18.98481186,-33.82776459,Transferred
662,Val de Vie 1,VDV I: The Vines,Single residential,18.98672951,-33.82696675,Transferred
427,Val de Vie 1,VDV I: Phase 1,Single residential,18.98653082,-33.82514101,Transferred
415,Val de Vie 1,VDV I: Phase 1,Single residential,18.98658166,-33.82473124,Transferred
509,Val de Vie 1,VDV I: Phase 1,Single residential,18.98818575,-33.82501845,Transferred
672,Val de Vie 1,VDV I: The Vines,Single residential,18.98830274,-33.82655755,Transferred
421,Val de Vie 1,VDV I: Phase 1,Single residential,18.98774876,-33.82400607,Transferred
666,Val de Vie 1,VDV I: The Vines,Single residential,18.98700528,-33.82627214,Transferred
414,Val de Vie 1,VDV I: Phase 1,Single residential,18.98639315,-33.82490499,Transferred
431,Val de Vie 1,VDV I: Phase 1,Single residential,18.98581646,-33.82588353,Transferred
412,Val de Vie 1,VDV I: Phase 1,Single residential,18.98601612,-33.82525251,Transferred
416,Val de Vie 1,VDV I: Phase 1,Single residential,18.98676745,-33.82455869,Transferred
667,Val de Vie 1,VDV I: The Vines,Single residential,18.98708945,-33.82646132,Transferred
671,Val de Vie 1,VDV I: The Vines,Single residential,18.98810282,-33.82666204,Transferred
409,Val de Vie 1,VDV I: Phase 1,Single residential,18.9853661,-33.82569742,Transferred
419,Val de Vie 1,VDV I: Phase 1,Single residential,18.98733215,-33.82403952,Transferred
780,Val de Vie 1,VDV I: Phase 1,Single residential,18.98744601,-33.82784327,Transferred
710,Val de Vie 1,VDV I: Phase 1,Single residential,18.99098748,-33.82428549,Transferred
802,Val de Vie 1,VDV I: The Vines II,Single residential,18.99146887,-33.82558274,Transferred
809,Val de Vie 1,VDV I: The Vines II,Single residential,18.99120292,-33.82600268,Transferred
807,Val de Vie 1,VDV I: The Vines II,Single residential,18.9914913,-33.82640974,Transferred
740,Val de Vie 1,VDV I: Phase 1,Single residential,18.99045422,-33.8273961,
798,Val de Vie 1,VDV I: Phase 1,Single residential,18.98982872,-33.82722247,Transferred
741,Val de Vie 1,VDV I: Phase 1,Single residential,18.9901017,-33.82756929,
709,Val de Vie 1,VDV I: Phase 1,Single residential,18.98905031,-33.8261976,Transferred
748,Val de Vie 1,VDV I: Phase 1,Commercial,18.98895536,-33.82680859,Transferred
800,Val de Vie 1,VDV I: The Vines II,Single residential,18.98954035,-33.82681539,Transferred
739,Val de Vie 1,VDV I: Phase 1,Single residential,18.99070819,-33.82727135,Available
804,Val de Vie 1,VDV I: The Vines II,Single residential,18.99176464,-33.82594595,Transferred
708,Val de Vie 1,VDV I: Phase 1,Single residential,18.98926978,-33.82609284,Transferred
753,Val de Vie 1,VDV I: Phase 1,Commercial,18.98906023,-33.82772258,Transferred
799,Val de Vie 1,VDV I: The Vines II,Single residential,18.98968344,-33.8270193,Transferred
135,Val de Vie 1,VDV I: Phase 1,Single residential,18.98511689,-33.8195184,Transferred
100,Val de Vie 1,VDV I: Phase 1,Single residential,18.98641271,-33.81912627,Transferred
138,Val de Vie 1,VDV I: Phase 1,Single residential,18.98523883,-33.82002607,Transferred
107,Val de Vie 1,VDV I: Phase 1,Single residential,18.9855335,-33.81959001,Transferred
136,Val de Vie 1,VDV I: Phase 1,Single residential,18.98519481,-33.81967996,Transferred
1448,Val de Vie 2,VDV II: The Reserve,Single residential,18.97523363,-33.81160838,Transferred
